sound,person,word,utter,phoneme,part_word,poa_prev,moa_prev,poa_next,moa_next,f1,f2,time,start,end,duration,ln_f1,ln_f2,norm_f1,norm_f2
T_POKEMAN_total_327,FA,gokoli,u1,o, root ,velar,stop,dental,lateral,416.8726938,1125.225534,256.8866758,33.46957882,256.869941,256.9034106,6.032780885,7.025738769,-0.076634115,-0.260125231
T_POKEMAN_total_327,FA,gokoli,u2,o, root ,velar,stop,dental,lateral,406.7943137,1116.899525,258.6073953,66.02471602,258.5743829,258.6404076,6.008307686,7.018311844,-0.101107314,-0.267552156
T_POKEMAN_total_327,FA,gokoli,u3,o, root ,velar,stop,dental,lateral,409.9602892,1082.924739,260.1994496,44.01647735,260.1774413,260.2214578,6.016060299,6.987420752,-0.093354701,-0.298443248
T_POKEMAN_total_316,FA,gikondel ,u1,o, root ,velar,stop,dental,nasal,453.9164971,1189.840544,137.4208737,42.24023078,137.3997536,137.4419938,6.117913254,7.08157458,0.008498254,-0.20428942
T_POKEMAN_total_316,FA,gikondel ,u2,o,root,velar,stop,dental,nasal,449.6096973,1074.35188,139.2766719,42.24023078,139.2555517,139.297792,6.108379867,6.979472856,-0.001035133,-0.306391144
T_POKEMAN_total_316,FA,gikondel ,u3,o, root ,velar,stop,dental,nasal,438.2016359,1086.262276,141.0890997,55.09595319,141.0615517,141.1166477,6.08267916,6.990497978,-0.02673584,-0.295366022
T_POKEMAN_total_328,FA,gowali ,u1,o,pref ,velar,stop,labial,glide,353.8138366,757.7931103,294.2133829,40.0149794,294.1933754,294.2333904,5.868770889,6.630410407,-0.240644111,-0.655453593
T_POKEMAN_total_328,FA,gowali ,u2,o,pref ,velar,stop,labial,glide,345.1058589,749.1899618,296.106162,51.55813308,296.0803829,296.131941,5.843851207,6.618992572,-0.265563793,-0.666871428
T_POKEMAN_total_349,FA,gubo ,u1,o,pref ,velar,stop,none,none,518.9840952,868.1695265,531.1725804,118.0746461,531.113543,531.2316177,6.251873238,6.766387003,0.142458238,-0.519476997
T_POKEMAN_total_349,FA,gubo ,u2,o,root,labial,stop,none,none,469.3294082,839.2202705,533.1285168,146.848453,533.0550926,533.201941,6.151304885,6.732473211,0.041889885,-0.553390789
T_POKEMAN_total_349,FA,gubo ,u3,o,root,labial,stop,none,none,494.2910278,791.7377919,534.6958056,100.6537967,534.6454787,534.7461325,6.203124469,6.674230266,0.093709469,-0.611633734
T_POKEMAN_total_327,FA,ikol,u1,o, root ,velar,stop,dental,lateral,429.3660232,1125.416626,286.8399912,72.02696293,286.8039778,286.8760047,6.062309756,7.02590858,-0.047105244,-0.25995542
T_POKEMAN_total_327,FA,ikol,u2,o, root ,velar,stop,dental,lateral,427.3238287,1242.291037,288.887403,74.0277119,288.8503892,288.9244169,6.057542107,7.124712564,-0.051872893,-0.161151436
T_POKEMAN_total_327,FA,ikol,u3,o, root ,velar,stop,dental,lateral,375.493076,1143.95041,290.4716908,79.88443538,290.4317486,290.5116331,5.928240032,7.042242823,-0.181174968,-0.243621177
T_POKEMAN_total_357,FA,moli,u1,o,root,labial,nasal,dental,lateral,553.7751458,918.3431673,750.6088161,82.2499602,750.5676911,750.649941,6.31675873,6.822571141,0.20734373,-0.463292859
T_POKEMAN_total_357,FA,moli,u2,o,root,labial,nasal,dental,lateral,521.9725876,914.8114681,752.0879372,67.99239204,752.053941,752.1219334,6.257615072,6.818717998,0.148200072,-0.467146002
T_POKEMAN_total_357,FA,moli,u3,o,root,labial,nasal,dental,lateral,514.9982088,926.0800972,753.5408678,58.29284229,753.5117214,753.5700142,6.244163423,6.830960729,0.134748423,-0.454903271
T_POKEMAN_total_327,FA,nkoli ,u1,o,root ,velar,stop,dental,lateral,378.7234096,1014.046,262.1906601,46.56187793,262.1673792,262.213941,5.936806149,6.921703548,-0.172608851,-0.364160452
T_POKEMAN_total_327,FA,nkoli ,u2,o, root ,velar,stop,dental,lateral,398.8044684,1033.531426,263.96039,70.02621396,263.9253769,263.9954031,5.988471243,6.940736786,-0.120943757,-0.345127214
T_POKEMAN_total_327,FA,nkoli ,u3,o,root ,velar,stop,dental,lateral,377.1724207,1005.768993,265.5713885,70.02621396,265.5363754,265.6064016,5.932702432,6.913507695,-0.176712568,-0.372356305
T_POKEMAN_total_374,FA,nonu,u1,o,root,dental,nasal,dental,nasal,391.7410463,1104.519149,1009.797498,71.02346302,1009.761987,1009.83301,5.970601025,7.00716536,-0.138813975,-0.27869864
T_POKEMAN_total_374,FA,nonu,u2,o,root,dental,nasal,dental,nasal,402.4770355,1091.347657,1011.667488,72.36352836,1011.631306,1011.70367,5.997638041,6.995168594,-0.111776959,-0.290695406
T_POKEMAN_total_374,FA,nonu,u3,o,root,dental,nasal,dental,nasal,375.0765024,1082.205289,1013.132879,84.42411642,1013.090667,1013.175091,5.927130012,6.986756172,-0.182284988,-0.299107828
T_POKEMAN_total_380,FA,oja,u1,o,pref ,none,none,palatal,affricate,495.1100529,1410.320776,1086.602477,74.92780478,1086.565013,1086.639941,6.204780067,7.251572458,0.095365067,-0.034291542
T_POKEMAN_total_380,FA,oja,u3,o,pref ,none,none,palatal,affricate,536.6568577,1157.360777,1090.059936,83.98934197,1090.017941,1090.10193,6.285358892,7.0538975,0.175943892,-0.2319665
T_POKEMAN_total_327,FA,okol,u1,o,pref ,none,none,velar,stop,402.1094893,739.3349087,282.9884453,78.29345556,282.9492986,283.027592,5.996724413,6.60575101,-0.112690587,-0.68011299
T_POKEMAN_total_327,FA,okol,u1,o, root ,velar,stop,dental,lateral,422.8259862,1223.728051,283.214938,71.10667156,283.1793847,283.2504914,6.046960714,7.109657258,-0.062454286,-0.176206742
T_POKEMAN_total_327,FA,okol,u2,o,pref ,none,none,velar,stop,391.7614067,833.1571862,284.643629,56.02097117,284.6156185,284.6716394,5.970652998,6.725222323,-0.138762002,-0.560641677
T_POKEMAN_total_327,FA,okol,u2,o, root ,velar,stop,dental,lateral,433.3770268,1172.613473,284.8487057,62.02321808,284.8176941,284.8797173,6.071608081,7.066990274,-0.037806919,-0.218873726
T_POKEMAN_total_381,FA,opete,u1,o,pref ,none,none,labial,stop,423.0035685,1087.628848,1098.520636,66.61058279,1098.48733,1098.553941,6.047380615,6.991755237,-0.062034385,-0.294108763
T_POKEMAN_total_381,FA,opete,u2,o,pref ,none,none,labial,stop,390.19159,920.2514839,1100.363657,55.24834219,1100.336033,1100.391281,5.966637875,6.824646985,-0.142777125,-0.461217015
T_POKEMAN_total_381,FA,opete,u3,o,pref ,none,none,labial,stop,390.3826012,998.3627376,1102.116995,69.66095319,1102.082164,1102.151825,5.967127287,6.906116675,-0.142287713,-0.379747325
T_POKEMAN_total_382,FA,owi,u1,o,pref ,none,none,labial,glide,383.562711,807.4182707,1110.616834,82.21325863,1110.575728,1110.657941,5.94950313,6.693841837,-0.15991187,-0.592022163
T_POKEMAN_total_382,FA,owi,u2,o,pref ,none,none,labial,glide,352.3775768,803.3682868,1112.244941,86,1112.201941,1112.287941,5.864703262,6.688813247,-0.244711738,-0.597050753
T_POKEMAN_total_382,FA,owi,u3,o,pref ,none,none,labial,glide,343.6202705,846.0009613,1113.701251,77.38007565,1113.662561,1113.739941,5.839537183,6.740520496,-0.269877817,-0.545343504
T_POKEMAN_total_383,FA,oyi,u1,o,pref ,none,none,palatal,glide,338.5116844,958.4545863,1117.647941,76,1117.609941,1117.685941,5.82455861,6.865322181,-0.28485639,-0.420541819
T_POKEMAN_total_383,FA,oyi,u2,o,pref ,none,none,palatal,glide,341.4349309,1195.387301,1119.477941,88,1119.433941,1119.521941,5.833157122,7.086225513,-0.276257878,-0.199638487
T_POKEMAN_total_383,FA,oyi,u3,o,pref ,none,none,palatal,glide,360.8469176,1044.191209,1121.073941,80,1121.033941,1121.113941,5.888453817,6.950997902,-0.220961183,-0.334866098
T_POKEMAN_total_330,FA,acuguli,u1,u, root ,palatal,affricate,velar,stop,283.1244603,1153.418299,319.2539329,39.98367853,319.233941,319.2739247,5.64588659,7.050485246,-0.46352841,-0.235378754
T_POKEMAN_total_330,FA,acuguli,u1,u,root ,velar,stop,dental,lateral,321.4188369,1014.298297,319.3911798,45.09811056,319.3686308,319.4137289,5.77274506,6.921952319,-0.33666994,-0.363911681
T_POKEMAN_total_330,FA,acuguli,u2,u, root ,palatal,affricate,velar,stop,306.9474613,1092.267808,321.0186967,34.17125772,321.0016111,321.0357824,5.726676597,6.996011372,-0.382738403,-0.289852628
T_POKEMAN_total_330,FA,acuguli,u2,u,root ,velar,stop,dental,lateral,339.0812017,1050.696881,321.1471807,53.30716204,321.1205271,321.1738342,5.826239612,6.957208919,-0.283175388,-0.328655081
T_POKEMAN_total_330,FA,acuguli,u3,u, root ,palatal,affricate,velar,stop,306.2907087,1079.317677,322.5035037,34.91509436,322.4860462,322.5209613,5.724534679,6.98408434,-0.384880321,-0.30177966
T_POKEMAN_total_330,FA,acuguli,u3,u,root ,velar,stop,dental,lateral,334.2688883,1091.293471,322.6111193,45.64353829,322.5882975,322.633941,5.811945724,6.995118942,-0.297469276,-0.290745058
T_POKEMAN_total_316,FA,gikondel ,u3,u,pref ,velar,stop,velar,stop,317.2906107,884.0261507,140.917384,53.25942142,140.8907543,140.9440137,5.759818107,6.784486644,-0.349596893,-0.501377356
T_POKEMAN_total_349,FA,gubo ,u2,u,pref,velar,stop,labial,stop,335.3993384,728.7969129,532.9070154,63.87644788,532.8750771,532.9389536,5.815321877,6.59139511,-0.294093123,-0.69446889
T_POKEMAN_total_329,FA,gubwi,u1,u,pref ,velar,stop,labial,stop,277.3421885,741.7322526,306.9834087,26.00973661,306.9704039,306.9964136,5.625252081,6.608988332,-0.484162919,-0.676875668
T_POKEMAN_total_329,FA,gubwi,u2,u,pref ,velar,stop,labial,stop,268.2690928,791.4081038,308.5013822,44.01647735,308.4793739,308.5233904,5.591990554,6.673813769,-0.517424446,-0.612050231
T_POKEMAN_total_329,FA,gubwi,u3,u,pref ,velar,stop,labial,stop,265.0304603,760.5563199,310.0751612,41.55963102,310.0543814,310.095941,5.579844764,6.634050165,-0.529570236,-0.651813835
T_POKEMAN_total_330,FA,gucuguli ,u1,u,root,velar,stop,dental,lateral,306.0853279,1079.784518,312.6504327,30.01123455,312.6354271,312.6654383,5.723863912,6.98451678,-0.385551088,-0.30134722
T_POKEMAN_total_330,FA,gucuguli ,u2,u,root,velar,stop,palatal,affricate,276.3190976,1011.640563,314.9782207,38.70452326,314.9588684,314.9975729,5.621556349,6.919328612,-0.487858651,-0.366535388
T_POKEMAN_total_330,FA,gucuguli ,u2,u,root,palatal,affricate,velar,stop,321.6728285,1068.039429,315.3178862,40.039162,315.2978667,315.3379058,5.773534968,6.973579937,-0.335880032,-0.312284063
T_POKEMAN_total_330,FA,gucuguli ,u3,u,pref ,velar,stop,palatal,affricate,259.4321147,1151.214185,316.9695167,58.07225074,316.9404806,316.9985529,5.558495068,7.048572477,-0.550919932,-0.237291523
T_POKEMAN_total_330,FA,gucuguli ,u3,u, root ,palatal,affricate,velar,stop,277.6603058,1234.476465,317.1597033,55.16863821,317.132119,317.1872877,5.626398445,7.118402244,-0.483016555,-0.167461756
T_POKEMAN_total_330,FA,gucuguli ,u3,u,root ,velar,stop,dental,lateral,326.7269082,1191.375331,317.2918177,52.26502567,317.2656852,317.3179502,5.789124679,7.082863659,-0.320290321,-0.203000341
T_POKEMAN_total_331,FA,gukwe,u1,u,pref ,velar,stop,velar,stop,302.6702387,776.2986217,325.3213783,64.25401793,325.2892513,325.3535053,5.712643892,6.654537268,-0.396771108,-0.631326732
T_POKEMAN_total_331,FA,gukwe,u3,u,pref ,velar,stop,velar,stop,313.5430551,867.2502126,329.1631203,68.14820083,329.1290462,329.1971944,5.747936687,6.765327531,-0.361478313,-0.520536469
T_POKEMAN_total_367,FA,iɲifu,u1,u,root,labial,fricative,none,none,361.2984026,941.0822103,910.5156824,94.84684685,910.468259,910.5631058,5.889704217,6.847030501,-0.219710783,-0.438833499
T_POKEMAN_total_367,FA,iɲifu,u2,u,root,labial,fricative,none,none,358.8227722,906.1568168,912.2289146,105.7907138,912.1760192,912.2818099,5.882828596,6.809212378,-0.226586404,-0.476651622
T_POKEMAN_total_349,FA,kuŋ,u1,u,root,velar,stop,velar,nasal,386.5439075,1116.979376,544.3791378,85.60649678,544.3363345,544.421941,5.957245464,7.018383335,-0.152169536,-0.267480665
T_POKEMAN_total_349,FA,kuŋ,u2,u,root,velar,stop,velar,nasal,388.2127249,957.5001271,546.4114658,63.87644788,546.3795276,546.443404,5.961553449,6.864325854,-0.147861551,-0.421538146
T_POKEMAN_total_349,FA,kuŋ,u3,u,root,velar,stop,velar,nasal,449.1659943,1068.843181,548.139951,63.87644788,548.1080128,548.1718892,6.107392517,6.974332203,-0.002022483,-0.311531797
T_POKEMAN_total_359,FA,muti,u1,u,root,labial,nasal,dental,stop,307.8916827,931.0755621,774.698941,54,774.671941,774.725941,5.729748042,6.836340436,-0.379666958,-0.449523564
T_POKEMAN_total_359,FA,muti,u2,u,root,labial,nasal,dental,stop,323.8273627,1082.883861,776.7142656,39.3509403,776.6945901,776.733941,5.780210543,6.987383003,-0.329204457,-0.298480997
T_POKEMAN_total_359,FA,muti,u3,u,root,labial,nasal,dental,stop,315.3024537,1062.34622,778.6160459,62.48935191,778.5848012,778.6472905,5.753532349,6.968235156,-0.355882651,-0.317628844
T_POKEMAN_total_411,FA,nanun,u1,u,root,dental,nasal,dental,nasal,298.4653981,890.5269828,1543.203192,41.93366249,1543.182225,1543.224159,5.698654007,6.791813403,-0.410760993,-0.494050597
T_POKEMAN_total_411,FA,nanun,u2,u,root,dental,nasal,dental,nasal,297.6954496,919.6174125,1544.700288,51.30590735,1544.674635,1544.725941,5.696070983,6.823957728,-0.413344017,-0.461906272
T_POKEMAN_total_411,FA,nanun,u3,u,root,dental,nasal,dental,nasal,355.2715849,1017.566367,1546.075634,44.61376659,1546.053327,1546.097941,5.872882525,6.925169141,-0.236532475,-0.360694859
T_POKEMAN_total_412,FA,nanun,u3,u,root,dental,nasal,dental,nasal,381.0436957,1191.475223,1590.043385,22.01297816,1590.032378,1590.054391,5.942914055,7.082947502,-0.166500945,-0.202916498
T_POKEMAN_total_404,FA,natule,u1,u, root ,dental,stop,dental,lateral,302.1124028,1142.764619,1447.701659,94.40186295,1447.654458,1447.74886,5.710799143,7.04120571,-0.398615857,-0.24465829
T_POKEMAN_total_404,FA,natule,u2,u, root ,dental,stop,dental,lateral,340.4918254,1298.970084,1448.941593,48.69637221,1448.917245,1448.965941,5.830391118,7.169326986,-0.279023882,-0.116537014
T_POKEMAN_total_404,FA,natule,u3,u, root ,dental,stop,dental,lateral,322.1226108,1383.926367,1450.123371,49.14075377,1450.0988,1450.147941,5.774932252,7.232679932,-0.334482748,-0.053184068
T_POKEMAN_total_374,FA,nonu,u3,u,root,dental,nasal,none,none,400.0881481,1118.077958,1013.288326,57.62280962,1013.259515,1013.317138,5.991684893,7.019366381,-0.117730107,-0.266497619
T_POKEMAN_total_411,FA,nu(n) ,u1,u,root,dental,nasal,dental,nasal,347.6375684,927.5072644,1533.593589,64.70461374,1533.561236,1533.625941,5.851160467,6.832500627,-0.258254533,-0.453363373
T_POKEMAN_total_411,FA,nu(n) ,u2,u,root,dental,nasal,dental,nasal,350.9813349,905.6846024,1535.321678,56.52508946,1535.293416,1535.349941,5.860733045,6.808691124,-0.248681955,-0.477172876
T_POKEMAN_total_411,FA,nu(n) ,u3,u,root,dental,nasal,dental,nasal,321.9647733,964.2889524,1536.784737,44.02595633,1536.762724,1536.80675,5.77444214,6.871390993,-0.33497286,-0.414473007
T_POKEMAN_total_412,FA,nun ,u1,u,root,dental,nasal,dental,nasal,381.1674271,1145.202906,1551.539204,34.52682319,1551.521941,1551.556468,5.94323872,7.043337111,-0.16617628,-0.242526889
T_POKEMAN_total_412,FA,nun ,u2,u,root,dental,nasal,dental,nasal,355.4995529,1107.940759,1553.184627,42.62746809,1553.163314,1553.205941,5.873523992,7.010258399,-0.235891008,-0.275605601
T_POKEMAN_total_411,FA,ŋnun,u1,u,root,dental,nasal,dental,nasal,290.7779313,1237.316812,1538.757621,39.36027708,1538.737941,1538.777301,5.672559853,7.120700453,-0.436855147,-0.165163547
T_POKEMAN_total_411,FA,ŋnun,u2,u,root,dental,nasal,dental,nasal,277.4992661,1135.571156,1540.222833,49.78349311,1540.197941,1540.247725,5.625818288,7.034891024,-0.483596712,-0.250972976
T_POKEMAN_total_411,FA,ŋnun,u3,u,root,dental,nasal,dental,nasal,302.7866198,1075.269313,1541.56182,68.24246322,1541.527699,1541.595941,5.713028332,6.980326433,-0.396386668,-0.305537567
T_POKEMAN_total_412,FA,ŋnun,u1,u,root,dental,nasal,dental,nasal,365.7295333,1098.773595,1582.131019,49.2054806,1582.106417,1582.155622,5.90189408,7.001949923,-0.20752092,-0.283914077
T_POKEMAN_total_412,FA,ŋnun,u2,u,root,dental,nasal,dental,nasal,386.4211626,1070.706968,1583.937743,47.60396884,1583.913941,1583.961545,5.956927869,6.976074427,-0.152487131,-0.309789573
T_POKEMAN_total_412,FA,ŋnun,u3,u,root,dental,nasal,dental,nasal,279.5016372,1115.977239,1585.567743,59.60396884,1585.537941,1585.597545,5.63300815,7.017485748,-0.47640685,-0.268378252
T_POKEMAN_total_404,FA,ŋtule,u1,u,root,dental,stop,dental,lateral,310.985287,1249.637441,1444.974765,54.35299694,1444.947588,1445.001941,5.739745602,7.130608741,-0.369669398,-0.155255259
T_POKEMAN_total_404,FA,ŋtule,u2,u,root,dental,stop,dental,lateral,279.1300986,1221.868189,1446.370265,51.35299694,1446.344588,1446.395941,5.631677976,7.108136269,-0.477737024,-0.177727731
T_POKEMAN_total_390,FA,pubwal,u1,u,root,labial,stop,labial,stop,452.4556787,733.7712275,1219.648168,59.54536599,1219.618396,1219.677941,6.114689811,6.598197301,0.005274811,-0.687666699
T_POKEMAN_total_390,FA,pubwal,u2,u,root,labial,stop,labial,stop,395.4149444,685.2469597,1221.620022,49.87900268,1221.595083,1221.644962,5.979935706,6.529779298,-0.129479294,-0.756084702
T_POKEMAN_total_390,FA,pubwal,u3,u,root,labial,stop,labial,stop,409.0273377,799.0198343,1223.303793,44.33689127,1223.281625,1223.325962,6.013781994,6.683385769,-0.095633006,-0.602478231
T_POKEMAN_total_393,FA,sabule,u1,u,root,labial,stop,dental,lateral,468.8825328,1225.247258,1267.262517,25.15204227,1267.249941,1267.275093,6.150352274,7.110897946,0.040937274,-0.174966054
T_POKEMAN_total_393,FA,sabule,u2,u,root,labial,stop,dental,lateral,419.3289513,1323.195915,1269.459036,42.19040654,1269.437941,1269.480131,6.038655699,7.187805237,-0.070759301,-0.098058763
T_POKEMAN_total_404,FA,tule,u1,u,root,dental,stop,dental,lateral,272.4831172,1057.41608,1439.0219,66.77507661,1438.988512,1439.055287,5.607576657,6.963583551,-0.501838343,-0.322280449
T_POKEMAN_total_404,FA,tule,u2,u,root,dental,stop,dental,lateral,287.3639977,1078.971906,1441.568611,50.66106639,1441.54328,1441.593941,5.660749697,6.983763928,-0.448665303,-0.302100072
T_POKEMAN_total_404,FA,tule,u3,u,root,dental,stop,dental,lateral,315.3249342,1135.514757,1443.417941,80,1443.377941,1443.457941,5.753603644,7.034841357,-0.355811356,-0.251022643
T_POKEMAN_total_405,FA,yambu,u1,u,root,labial,stop,none,none,364.0030269,760.9055747,1453.44159,77.34651008,1453.402917,1453.480264,5.897162183,6.63450927,-0.212252817,-0.65135473
T_POKEMAN_total_405,FA,yambu,u2,u,root,labial,stop,none,none,383.2317673,755.7667246,1455.196515,91.9282292,1455.150551,1455.24248,5.948639943,6.627732763,-0.160775057,-0.658131237
T_POKEMAN_total_405,FA,yambu,u3,u,root,labial,stop,none,none,387.1389495,802.620003,1456.878115,98.90209486,1456.828664,1456.927566,5.958783671,6.68788138,-0.150631329,-0.59798262
T_POKEMAN_total_413,FA, gʋgɔŋɔŋ,u1,ʋ,pref,velar,stop,velar,stop,357.977534,823.7718214,1648.172241,56.93336621,1648.143774,1648.200708,5.88047023,6.713893576,-0.22894477,-0.571970424
T_POKEMAN_total_413,FA, gʋgɔŋɔŋ,u2,ʋ,pref,velar,stop,velar,stop,304.9502175,825.7373116,1650.110731,43.37780282,1650.089042,1650.13242,5.720148542,6.716276698,-0.389266458,-0.569587302
T_POKEMAN_total_413,FA, gʋgɔŋɔŋ,u3,ʋ,pref,velar,stop,velar,stop,359.9691548,870.744743,1651.619975,51.51114085,1651.59422,1651.645731,5.886018347,6.769348872,-0.223396653,-0.516515128
T_POKEMAN_total_405,FA,ayambʋ,u1,ʋ,root,labial,stop,none,none,389.140125,811.8187984,1461.174856,53.62483108,1461.148044,1461.201669,5.963939497,6.699277161,-0.145475503,-0.586586839
T_POKEMAN_total_405,FA,ayambʋ,u2,ʋ,root,labial,stop,none,none,364.9183795,790.0752741,1462.870599,54.98359339,1462.843108,1462.898091,5.899673711,6.672128225,-0.209741289,-0.613735775
T_POKEMAN_total_405,FA,ayambʋ,u3,ʋ,root,labial,stop,none,none,410.6241775,840.4200558,1464.495949,54.98359339,1464.468458,1464.523441,6.017678386,6.733901833,-0.091736614,-0.551962167
T_POKEMAN_total_365,FA,ɔdʋn ,u1,ʋ, root ,dental,stop,dental,nasal,437.6736441,1084.329108,855.5627418,35.95841996,855.5447625,855.580721,6.081473528,6.988716741,-0.027941472,-0.297147259
T_POKEMAN_total_365,FA,ɔdʋn ,u2,ʋ, root ,dental,stop,dental,nasal,431.0511576,1045.913475,857.2403905,37.67072567,857.2215551,857.2592258,6.066226778,6.952645921,-0.043188222,-0.333218079
T_POKEMAN_total_363,FA,cʋla ,u1,ʋ,root,palatal,affricate,dental,lateral,429.381944,1146.149396,831.8060486,75.35480671,831.7683712,831.843726,6.062346835,7.044163252,-0.047068165,-0.241700748
T_POKEMAN_total_363,FA,cʋla ,u3,ʋ,root,palatal,affricate,dental,lateral,423.6029963,1089.132838,835.0207795,86.3823394,834.9775883,835.0639707,6.048796687,6.993137097,-0.060618313,-0.292726903
T_POKEMAN_total_332,FA,gʋkpʋ,u1,ʋ,pref ,velar,stop,labiovelar,stop,345.9354151,730.5672666,339.714979,71.27279411,339.6793426,339.7506154,5.846252096,6.59382131,-0.263162904,-0.69204269
T_POKEMAN_total_332,FA,gʋkpʋ,u2,ʋ,pref ,velar,stop,labiovelar,stop,357.2632622,995.7136658,341.4959665,73.36905276,341.459282,341.532651,5.878472939,6.903459732,-0.230942061,-0.382404268
T_POKEMAN_total_332,FA,gʋkpʋ,u2,ʋ, root ,labiovelar,stop,none,none,338.4595841,616.9548115,341.7359881,96.42789791,341.6877742,341.7842021,5.824404688,6.424795782,-0.285010312,-0.861068218
